okved_provider,okved_consumer,normalized_consumption
27,15,0.0001849055440845635
27,16,0.002454489670689303
27,17,0.0040471094222183646
27,58.1,0.0021497797356828195
27,18.1,0.00037400985811247053
27,18.2,0.00037400985811247053
27,19.1,0.013312767212911109
27,19.2,0.0013380668736352704
27,20.1,0.02124085275105442
27,20.2,2.4633575563493028e-05
27,20.3,0.01039554623870236
27,21.1,6.323924037024467e-05
27,20.4,0.003972166661971434
27,20.5,0.010161722364670323
27,20.6,0.04526797695161419
27,22.1,0.011516421050688863
27,22.2,0.016553006884665322
27,23.1,0.026279596409897684
27,23.4,0.02028635600679098
27,23.3,0.02028635600679098
27,23.32,0.02028635600679098
27,23.5,0.0009792696889235344
27,23.6,0.0037455989212675095
27,23.7,0.0037455989212675095
27,23.9,0.0037455989212675095
27,24.1,0.019336979692833534
27,24.51,0.019336979692833534
27,24.3,0.019336979692833534
27,24.4,0.12071407522885194
27,24.5,0.04123174875264012
27,25.1,0.0018361569145327753
27,25.2,0.0018361569145327753
27,25.3,0.0018361569145327753
27,25.5,0.025291530127239982
27,25.6,0.025291530127239982
27,25.7,0.019434714783321577
27,25.9,0.019434714783321577
27,28.1,0.011566643583521328
27,28.2,0.011566643583521328
27,28.3,0.011566643583521328
27,28.4,0.011566643583521328
27,28.9,0.011566643583521328
27,27.5,0.004185252491877306
27,28.23,0.00445973496432212
27,26.20,0.009325272343580677
27,27,0.11256475610261511
26,01.1,5.1835524728137075e-06
26,01.4,5.1835524728137075e-06
26,01.6,7.312614259597803e-05
26,01.7,0.0
26,02,1.6761930303893803e-05
26,03,1.7322766445801395e-05
26,05,1.9849698086092122e-05
26,06.10,2.854740796672514e-07
26,09.1,1.3279947942604063e-05
26,07.21,0.0
26,07.1,0.0
26,07.2,0.0
26,08,0.00029935073592485544
26,10.1,9.497533015799147e-06
26,10.2,1.872764387512407e-05
26,10.3,1.7943978897880822e-05
26,10.4,4.3898348983094746e-06
26,10.5,1.5610121602847286e-05
26,10.6,1.3456052532429087e-05
26,10.9,0.0
26,10.8,2.7991322689966097e-05
26,11.0,0.00010199445521052578
26,12,0.0
26,13,0.00027939002847975763
26,14,0.0004060403333397784
26,15,0.0001849055440845635
26,16,0.0005912507670280222
26,17,0.0011369973253014464
26,58.1,0.0014919236417033773
26,18.1,0.00026771231949103153
26,18.2,0.00026771231949103153
26,19.1,6.211244422820113e-05
26,19.2,0.00038799185989512946
26,20.1,0.006693708265237926
26,20.2,1.2316787781746514e-05
26,20.3,0.0016724515160887546
26,21.1,0.00021501341725883188
26,20.4,0.0006338563822294842
26,20.5,0.0032401770494621188
26,20.6,0.0002565316915305076
26,22.1,0.012056253287439903
26,22.2,0.004094691176733001
26,23.1,0.004037086658051054
26,23.4,0.0021161680045016667
26,23.3,0.0021161680045016667
26,23.32,0.0021161680045016667
26,23.5,0.0003653991376580352
26,23.6,0.0006115541511451315
26,23.7,0.0006115541511451315
26,23.9,0.0006115541511451315
26,24.1,0.0026113947003670603
26,24.51,0.0026113947003670603
26,24.3,0.0026113947003670603
26,24.4,0.00864499134444666
26,24.5,0.0005968961400716276
26,25.1,0.0014562623804915114
26,25.2,0.0014562623804915114
26,25.3,0.0014562623804915114
26,25.5,0.012428778082838838
26,25.6,0.012428778082838838
26,25.7,0.006259361358642755
26,25.9,0.006259361358642755
26,28.1,0.006818571312682429
26,28.2,0.006818571312682429
26,28.3,0.006818571312682429
26,28.4,0.006818571312682429
26,28.9,0.006818571312682429
26,27.5,0.0017622115755272867
26,28.23,0.0008664627930682977
26,26.20,0.00783094735641362
26,27,0.014889759210908037
26,26,0.24527868331823235
32.5,01.1,1.0367104945627415e-05
32.5,01.4,1.0367104945627415e-05
32.5,01.6,0.0
32.5,01.7,0.0
32.5,02,0.0
32.5,03,0.0
32.5,05,3.969939617218424e-06
32.5,06.10,0.0
32.5,09.1,0.0
32.5,07.21,0.0002269117313365101
32.5,07.1,0.0
32.5,07.2,0.0
32.5,08,1.257776201364939e-05
32.5,10.1,2.3743832539497867e-06
32.5,10.2,0.0
32.5,10.3,0.0
32.5,10.4,0.0
32.5,10.5,3.9025304007118216e-06
32.5,10.6,6.728026266214543e-06
32.5,10.9,0.0
32.5,10.8,1.799442172926392e-05
32.5,11.0,1.854444640191378e-05
32.5,12,0.0
32.5,13,0.003582501171635602
32.5,14,0.00011601152381136527
32.5,15,0.008721378162655245
32.5,16,7.350685211699735e-05
32.5,17,0.0005743422612389098
32.5,58.1,0.000540381791483113
32.5,18.1,0.0001456669973701201
32.5,18.2,0.0001456669973701201
32.5,19.1,3.1056222114100565e-05
32.5,19.2,8.674856285557259e-05
32.5,20.1,0.002857901032803733
32.5,20.2,0.0
32.5,20.3,0.0009794151001752637
32.5,21.1,0.00019604164514775847
32.5,20.4,0.00022537115812603883
32.5,20.5,0.002564065834897079
32.5,20.6,0.0020127871181624445
32.5,22.1,0.0026899332822722783
32.5,22.2,0.0015923215880809954
32.5,23.1,0.0012567729390702254
32.5,23.4,2.4047363687518942e-05
32.5,23.3,2.4047363687518942e-05
32.5,23.32,2.4047363687518942e-05
32.5,23.5,2.4359942510535677e-05
32.5,23.6,4.358515108384011e-05
32.5,23.7,4.358515108384011e-05
32.5,23.9,4.358515108384011e-05
32.5,24.1,0.001950263339944648
32.5,24.51,0.001950263339944648
32.5,24.3,0.001950263339944648
32.5,24.4,0.00034960197129039024
32.5,24.5,0.00012244023386084668
32.5,25.1,2.170825908807222e-05
32.5,25.2,2.170825908807222e-05
32.5,25.3,2.170825908807222e-05
32.5,25.5,0.0018746494257963567
32.5,25.6,0.0018746494257963567
32.5,25.7,0.002179703117441704
32.5,25.9,0.002179703117441704
32.5,28.1,0.0008079996260852801
32.5,28.2,0.0008079996260852801
32.5,28.3,0.0008079996260852801
32.5,28.4,0.0008079996260852801
32.5,28.9,0.0008079996260852801
32.5,27.5,0.0021476953576738808
32.5,28.23,0.0001529051987767584
32.5,26.20,0.0022186733588091027
32.5,27,0.0018338928260599279
32.5,26,0.009733132817097433
32.5,32.5,0.06889404662979837
26.5,01.1,3.023738942474663e-06
26.5,01.4,3.023738942474663e-06
26.5,01.6,1.8281535648994506e-05
26.5,01.7,0.0
26.5,02,1.2571447727920353e-05
26.5,03,8.661383222900698e-06
26.5,05,2.927830467698588e-05
26.5,06.10,7.4936945912653495e-06
26.5,09.1,2.1579915406731602e-05
26.5,07.21,0.0006240072611754028
26.5,07.1,1.1017098536929312e-06
26.5,07.2,2.3451607607701507e-06
26.5,08,0.0003169596027439646
26.5,10.1,4.155170694412127e-06
26.5,10.2,9.363821937562035e-06
26.5,10.3,6.728992086705308e-06
26.5,10.4,3.292376173732106e-06
26.5,10.5,5.853795601067732e-06
26.5,10.6,3.3640131331072716e-06
26.5,10.9,6.469008275155387e-07
26.5,10.8,9.297117893453025e-05
26.5,11.0,4.636111600478445e-05
26.5,12,0.0
26.5,13,0.0003188200728216589
26.5,14,0.00029969643651269357
26.5,15,0.00017720114641437334
26.5,16,0.00013183294129678875
26.5,17,0.00024250934140974316
26.5,58.1,0.0007019089574155653
26.5,18.1,0.0002096423678367269
26.5,18.2,0.0002096423678367269
26.5,19.1,3.1056222114100565e-05
26.5,19.2,0.00011170362888251813
26.5,20.1,0.0006486613987498525
26.5,20.2,1.2316787781746514e-05
26.5,20.3,0.0007302656448675213
26.5,21.1,0.00012489749973123324
26.5,20.4,0.0001619855199030904
26.5,20.5,0.0007914225551847128
26.5,20.6,0.00011839924224484967
26.5,22.1,0.0006840181974217244
26.5,22.2,0.0008134800466465203
26.5,23.1,0.0022793829956250077
26.5,23.4,8.416577290631629e-05
26.5,23.3,8.416577290631629e-05
26.5,23.32,8.416577290631629e-05
26.5,23.5,1.7051959757374974e-05
26.5,23.6,0.0001161135665592928
26.5,23.7,0.0001161135665592928
26.5,23.9,0.0001161135665592928
26.5,24.1,0.0014563927743336648
26.5,24.51,0.0014563927743336648
26.5,24.3,0.0014563927743336648
26.5,24.4,0.0027925909730869844
26.5,24.5,0.0005318497658330528
26.5,25.1,0.00025235851189883956
26.5,25.2,0.00025235851189883956
26.5,25.3,0.00025235851189883956
26.5,25.5,0.006838780149381512
26.5,25.6,0.006838780149381512
26.5,25.7,0.003631381508269078
26.5,25.9,0.003631381508269078
26.5,28.1,0.0010840034877217912
26.5,28.2,0.0010840034877217912
26.5,28.3,0.0010840034877217912
26.5,28.4,0.0010840034877217912
26.5,28.9,0.0010840034877217912
26.5,27.5,0.00013767277933806926
26.5,28.23,0.0006243628950050969
26.5,26.20,0.011873324587919922
26.5,27,0.011590047246052467
26.5,26,0.030912971594571115
26.5,32.5,0.0017025320687316732
26.5,26.5,0.0456674212646813
26.51.7,01.1,3.023738942474663e-06
26.51.7,01.4,3.023738942474663e-06
26.51.7,01.6,1.8281535648994506e-05
26.51.7,01.7,0.0
26.51.7,02,1.2571447727920353e-05
26.51.7,03,8.661383222900698e-06
26.51.7,05,2.927830467698588e-05
26.51.7,06.10,7.4936945912653495e-06
26.51.7,09.1,2.1579915406731602e-05
26.51.7,07.21,0.0006240072611754028
26.51.7,07.1,1.1017098536929312e-06
26.51.7,07.2,2.3451607607701507e-06
26.51.7,08,0.0003169596027439646
26.51.7,10.1,4.155170694412127e-06
26.51.7,10.2,9.363821937562035e-06
26.51.7,10.3,6.728992086705308e-06
26.51.7,10.4,3.292376173732106e-06
26.51.7,10.5,5.853795601067732e-06
26.51.7,10.6,3.3640131331072716e-06
26.51.7,10.9,6.469008275155387e-07
26.51.7,10.8,9.297117893453025e-05
26.51.7,11.0,4.636111600478445e-05
26.51.7,12,0.0
26.51.7,13,0.0003188200728216589
26.51.7,14,0.00029969643651269357
26.51.7,15,0.00017720114641437334
26.51.7,16,0.00013183294129678875
26.51.7,17,0.00024250934140974316
26.51.7,58.1,0.0007019089574155653
26.51.7,18.1,0.0002096423678367269
26.51.7,18.2,0.0002096423678367269
26.51.7,19.1,3.1056222114100565e-05
26.51.7,19.2,0.00011170362888251813
26.51.7,20.1,0.0006486613987498525
26.51.7,20.2,1.2316787781746514e-05
26.51.7,20.3,0.0007302656448675213
26.51.7,21.1,0.00012489749973123324
26.51.7,20.4,0.0001619855199030904
26.51.7,20.5,0.0007914225551847128
26.51.7,20.6,0.00011839924224484967
26.51.7,22.1,0.0006840181974217244
26.51.7,22.2,0.0008134800466465203
26.51.7,23.1,0.0022793829956250077
26.51.7,23.4,8.416577290631629e-05
26.51.7,23.3,8.416577290631629e-05
26.51.7,23.32,8.416577290631629e-05
26.51.7,23.5,1.7051959757374974e-05
26.51.7,23.6,0.0001161135665592928
26.51.7,23.7,0.0001161135665592928
26.51.7,23.9,0.0001161135665592928
26.51.7,24.1,0.0014563927743336648
26.51.7,24.51,0.0014563927743336648
26.51.7,24.3,0.0014563927743336648
26.51.7,24.4,0.0027925909730869844
26.51.7,24.5,0.0005318497658330528
26.51.7,25.1,0.00025235851189883956
26.51.7,25.2,0.00025235851189883956
26.51.7,25.3,0.00025235851189883956
26.51.7,25.5,0.006838780149381512
26.51.7,25.6,0.006838780149381512
26.51.7,25.7,0.003631381508269078
26.51.7,25.9,0.003631381508269078
26.51.7,28.1,0.0010840034877217912
26.51.7,28.2,0.0010840034877217912
26.51.7,28.3,0.0010840034877217912
26.51.7,28.4,0.0010840034877217912
26.51.7,28.9,0.0010840034877217912
26.51.7,27.5,0.00013767277933806926
26.51.7,28.23,0.0006243628950050969
26.51.7,26.20,0.011873324587919922
26.51.7,27,0.011590047246052467
26.51.7,26,0.030912971594571115
26.51.7,32.5,0.0017025320687316732
26.51.7,26.5,0.0456674212646813
26.51.7,26.51.7,0.0456674212646813
26.7,01.1,3.023738942474663e-06
26.7,01.4,3.023738942474663e-06
26.7,01.6,1.8281535648994506e-05
26.7,01.7,0.0
26.7,02,1.2571447727920353e-05
26.7,03,8.661383222900698e-06
26.7,05,2.927830467698588e-05
26.7,06.10,7.4936945912653495e-06
26.7,09.1,2.1579915406731602e-05
26.7,07.21,0.0006240072611754028
26.7,07.1,1.1017098536929312e-06
26.7,07.2,2.3451607607701507e-06
26.7,08,0.0003169596027439646
26.7,10.1,4.155170694412127e-06
26.7,10.2,9.363821937562035e-06
26.7,10.3,6.728992086705308e-06
26.7,10.4,3.292376173732106e-06
26.7,10.5,5.853795601067732e-06
26.7,10.6,3.3640131331072716e-06
26.7,10.9,6.469008275155387e-07
26.7,10.8,9.297117893453025e-05
26.7,11.0,4.636111600478445e-05
26.7,12,0.0
26.7,13,0.0003188200728216589
26.7,14,0.00029969643651269357
26.7,15,0.00017720114641437334
26.7,16,0.00013183294129678875
26.7,17,0.00024250934140974316
26.7,58.1,0.0007019089574155653
26.7,18.1,0.0002096423678367269
26.7,18.2,0.0002096423678367269
26.7,19.1,3.1056222114100565e-05
26.7,19.2,0.00011170362888251813
26.7,20.1,0.0006486613987498525
26.7,20.2,1.2316787781746514e-05
26.7,20.3,0.0007302656448675213
26.7,21.1,0.00012489749973123324
26.7,20.4,0.0001619855199030904
26.7,20.5,0.0007914225551847128
26.7,20.6,0.00011839924224484967
26.7,22.1,0.0006840181974217244
26.7,22.2,0.0008134800466465203
26.7,23.1,0.0022793829956250077
26.7,23.4,8.416577290631629e-05
26.7,23.3,8.416577290631629e-05
26.7,23.32,8.416577290631629e-05
26.7,23.5,1.7051959757374974e-05
26.7,23.6,0.0001161135665592928
26.7,23.7,0.0001161135665592928
26.7,23.9,0.0001161135665592928
26.7,24.1,0.0014563927743336648
26.7,24.51,0.0014563927743336648
26.7,24.3,0.0014563927743336648
26.7,24.4,0.0027925909730869844
26.7,24.5,0.0005318497658330528
26.7,25.1,0.00025235851189883956
26.7,25.2,0.00025235851189883956
26.7,25.3,0.00025235851189883956
26.7,25.5,0.006838780149381512
26.7,25.6,0.006838780149381512
26.7,25.7,0.003631381508269078
26.7,25.9,0.003631381508269078
26.7,28.1,0.0010840034877217912
26.7,28.2,0.0010840034877217912
26.7,28.3,0.0010840034877217912
26.7,28.4,0.0010840034877217912
26.7,28.9,0.0010840034877217912
26.7,27.5,0.00013767277933806926
26.7,28.23,0.0006243628950050969
26.7,26.20,0.011873324587919922
26.7,27,0.011590047246052467
26.7,26,0.030912971594571115
26.7,32.5,0.0017025320687316732
26.7,26.5,0.0456674212646813
26.7,26.51.7,0.0456674212646813
26.7,26.7,0.0456674212646813
26.52,01.1,3.023738942474663e-06
26.52,01.4,3.023738942474663e-06
26.52,01.6,1.8281535648994506e-05
26.52,01.7,0.0
26.52,02,1.2571447727920353e-05
26.52,03,8.661383222900698e-06
26.52,05,2.927830467698588e-05
26.52,06.10,7.4936945912653495e-06
26.52,09.1,2.1579915406731602e-05
26.52,07.21,0.0006240072611754028
26.52,07.1,1.1017098536929312e-06
26.52,07.2,2.3451607607701507e-06
26.52,08,0.0003169596027439646
26.52,10.1,4.155170694412127e-06
26.52,10.2,9.363821937562035e-06
26.52,10.3,6.728992086705308e-06
26.52,10.4,3.292376173732106e-06
26.52,10.5,5.853795601067732e-06
26.52,10.6,3.3640131331072716e-06
26.52,10.9,6.469008275155387e-07
26.52,10.8,9.297117893453025e-05
26.52,11.0,4.636111600478445e-05
26.52,12,0.0
26.52,13,0.0003188200728216589
26.52,14,0.00029969643651269357
26.52,15,0.00017720114641437334
26.52,16,0.00013183294129678875
26.52,17,0.00024250934140974316
26.52,58.1,0.0007019089574155653
26.52,18.1,0.0002096423678367269
26.52,18.2,0.0002096423678367269
26.52,19.1,3.1056222114100565e-05
26.52,19.2,0.00011170362888251813
26.52,20.1,0.0006486613987498525
26.52,20.2,1.2316787781746514e-05
26.52,20.3,0.0007302656448675213
26.52,21.1,0.00012489749973123324
26.52,20.4,0.0001619855199030904
26.52,20.5,0.0007914225551847128
26.52,20.6,0.00011839924224484967
26.52,22.1,0.0006840181974217244
26.52,22.2,0.0008134800466465203
26.52,23.1,0.0022793829956250077
26.52,23.4,8.416577290631629e-05
26.52,23.3,8.416577290631629e-05
26.52,23.32,8.416577290631629e-05
26.52,23.5,1.7051959757374974e-05
26.52,23.6,0.0001161135665592928
26.52,23.7,0.0001161135665592928
26.52,23.9,0.0001161135665592928
26.52,24.1,0.0014563927743336648
26.52,24.51,0.0014563927743336648
26.52,24.3,0.0014563927743336648
26.52,24.4,0.0027925909730869844
26.52,24.5,0.0005318497658330528
26.52,25.1,0.00025235851189883956
26.52,25.2,0.00025235851189883956
26.52,25.3,0.00025235851189883956
26.52,25.5,0.006838780149381512
26.52,25.6,0.006838780149381512
26.52,25.7,0.003631381508269078
26.52,25.9,0.003631381508269078
26.52,28.1,0.0010840034877217912
26.52,28.2,0.0010840034877217912
26.52,28.3,0.0010840034877217912
26.52,28.4,0.0010840034877217912
26.52,28.9,0.0010840034877217912
26.52,27.5,0.00013767277933806926
26.52,28.23,0.0006243628950050969
26.52,26.20,0.011873324587919922
26.52,27,0.011590047246052467
26.52,26,0.030912971594571115
26.52,32.5,0.0017025320687316732
26.52,26.5,0.0456674212646813
26.52,26.51.7,0.0456674212646813
26.52,26.7,0.0456674212646813
26.52,26.52,0.0456674212646813
29,01.1,1.0367104945627415e-05
29,01.4,1.0367104945627415e-05
29,01.6,0.0
29,01.7,0.0
29,02,1.1174620202595869e-05
29,03,0.0
29,05,6.947394330132243e-05
29,06.10,0.0
29,09.1,0.0
29,07.21,0.0011345586566825505
29,07.1,8.81367882954345e-06
29,07.2,4.690321521540301e-06
29,08,0.00016099535377471217
29,10.1,4.7487665078995735e-06
29,10.2,0.0
29,10.3,8.971989448940411e-06
29,10.4,0.0
29,10.5,3.9025304007118216e-06
29,10.6,6.055223639593089e-05
29,10.9,0.0
29,10.8,3.998760384280871e-06
29,11.0,2.7816669602870668e-05
29,12,0.0
29,13,0.013316089260607802
29,14,0.004572787563564647
29,15,0.00265031279854541
29,16,0.002179637962773574
29,17,0.0017848019687918446
29,58.1,0.011770925110132158
29,18.1,0.00030708177823971265
29,18.2,0.00030708177823971265
29,19.1,0.0010145032557272852
29,19.2,0.0009266053683100374
29,20.1,0.00943718093440938
29,20.2,0.00019706860450794422
29,20.3,0.0772706965875116
29,21.1,4.005151890115496e-05
29,20.4,0.0002676282502746711
29,20.5,0.009141825786767126
29,20.6,0.003295445575814982
29,22.1,0.16385984663227735
29,22.2,0.035284040990997134
29,23.1,0.08745835457595771
29,23.4,0.00782020267118116
29,23.3,0.00782020267118116
29,23.32,0.00782020267118116
29,23.5,0.0001364156780589998
29,23.6,0.002342701870756406
29,23.7,0.002342701870756406
29,23.9,0.002342701870756406
29,24.1,0.029564488987984434
29,24.51,0.029564488987984434
29,24.3,0.029564488987984434
29,24.4,0.017498053952773096
29,24.5,0.11031865070862286
29,25.1,0.0013133496748283693
29,25.2,0.0013133496748283693
29,25.3,0.0013133496748283693
29,25.5,0.13109851504147843
29,25.6,0.13109851504147843
29,25.7,0.04188060588752964
29,25.9,0.04188060588752964
29,28.1,0.020543283046459457
29,28.2,0.020543283046459457
29,28.3,0.020543283046459457
29,28.4,0.020543283046459457
29,28.9,0.020543283046459457
29,27.5,0.025607136956880886
29,28.23,0.0002803261977573904
29,26.20,0.003108424114526892
29,27,0.05509967259314518
29,26,0.0030096117021773446
29,32.5,0.005205497769754625
29,26.5,0.008867892283669545
29,26.51.7,0.008867892283669545
29,26.7,0.008867892283669545
29,26.52,0.008867892283669545
29,29,0.652107588112239
30,01.1,4.434817115629506e-05
30,01.4,4.434817115629506e-05
30,01.6,0.00020475319926873848
30,01.7,0.0
30,02,0.0015588595182621239
30,03,0.00013858213156641116
30,05,0.001647524941145646
30,06.10,2.1696030054711107e-05
30,09.1,5.027408863985824e-05
30,07.21,0.9405491263898343
30,07.1,4.406839414771725e-06
30,07.2,0.004938908562181938
30,08,0.006839786983022538
30,10.1,0.00015433491150673611
30,10.2,0.00028091465812686106
30,10.3,0.00020635575732562943
30,10.4,4.828818388140422e-05
30,10.5,0.00018341892883345562
30,10.6,8.746434146078906e-05
30,10.9,1.5525619860372928e-05
30,10.8,0.00030590516939748663
30,11.0,0.001854444640191378
30,12,0.0
30,13,0.014663470204405345
30,14,0.04198650399272994
30,15,0.010847791919627725
30,16,0.006017974023317653
30,17,0.0022589682542332704
30,58.1,0.001973568281938326
30,18.1,0.0024290956047936245
30,18.2,0.0024290956047936245
30,19.1,0.009099473079431465
30,19.2,0.007327876888340937
30,20.1,0.01989438893849791
30,20.2,0.006823500431087569
30,20.3,0.03624408628016999
30,21.1,0.0013975872121824073
30,20.4,0.003704538411696763
30,20.5,0.021927776424918704
30,20.6,0.0028218486068355836
30,22.1,0.051094890510948905
30,22.2,0.014730811580177118
30,23.1,0.037720972694829456
30,23.4,0.005583797848241898
30,23.3,0.005583797848241898
30,23.32,0.005583797848241898
30,23.5,0.0007941341258434631
30,23.6,0.0043285503170138705
30,23.7,0.0043285503170138705
30,23.9,0.0043285503170138705
30,24.1,0.07556924300211991
30,24.51,0.07556924300211991
30,24.3,0.07556924300211991
30,24.4,0.04804545036866635
30,24.5,0.35558174416113136
30,25.1,0.013133496748283693
30,25.2,0.013133496748283693
30,25.3,0.013133496748283693
30,25.5,0.18480795914149908
30,25.6,0.18480795914149908
30,25.7,0.05904431091658263
30,25.9,0.05904431091658263
30,28.1,0.08863766642831401
30,28.2,0.08863766642831401
30,28.3,0.08863766642831401
30,28.4,0.08863766642831401
30,28.9,0.08863766642831401
30,27.5,0.021972575582355856
30,28.23,0.004204892966360856
30,26.20,0.02478183995893458
30,27,0.08867027228646028
30,26,0.08363208384318634
30,32.5,0.004613312702369695
30,26.5,0.23940499907528576
30,26.51.7,0.23940499907528576
30,26.7,0.23940499907528576
30,26.52,0.23940499907528576
30,29,0.006241024800123229
30,30,0.5613404313047818
31.0,01.1,8.63925412135618e-07
31.0,01.4,8.63925412135618e-07
31.0,01.6,0.0
31.0,01.7,0.0
31.0,02,0.0238131156517318
31.0,03,0.0
31.0,05,5.954909425827637e-06
31.0,06.10,0.0
31.0,09.1,0.0
31.0,07.21,0.0
31.0,07.1,0.0
31.0,07.2,0.0
31.0,08,8.804433409554573e-05
31.0,10.1,2.3743832539497867e-06
31.0,10.2,0.0
31.0,10.3,0.0
31.0,10.4,0.0
31.0,10.5,0.0
31.0,10.6,0.0
31.0,10.9,0.0
31.0,10.8,0.0
31.0,11.0,9.27222320095689e-06
31.0,12,0.0
31.0,13,0.05284527199971158
31.0,14,0.0011311123571608112
31.0,15,0.11729175013097477
31.0,16,0.1254570208631622
31.0,17,0.0068470279457580495
31.0,58.1,0.0007400881057268722
31.0,18.1,4.724335049841733e-05
31.0,18.2,4.724335049841733e-05
31.0,19.1,1.0352074038033522e-05
31.0,19.2,0.000334813802528186
31.0,20.1,0.0038533575949544806
31.0,20.2,0.0
31.0,20.3,0.018986906766555553
31.0,21.1,4.215949358016312e-06
31.0,20.4,5.634278953150971e-05
31.0,20.5,0.009611665783329273
31.0,20.6,0.009373273344383933
31.0,22.1,0.00010150691631216146
31.0,22.2,0.02130687931210028
31.0,23.1,0.01174371317121753
31.0,23.4,0.000543470419337928
31.0,23.3,0.000543470419337928
31.0,23.32,0.000543470419337928
31.0,23.5,1.4615965506321408e-05
